ClimbRate,Sgz,P,Q,CurRoll,AbsRoll,DiffClb,DiffRollRate,DiffDiffClb,SaTime1,SaTime2,SaTime3,SaTime4,DiffSaTime1,DiffSaTime2,DiffSaTime3,DiffSaTime4,Sa,Goal
-135,-28,-0.02,-0.12,1.0,-10,6,-0.022000000000000002,1.0,-0.0023,-0.0023,-0.0023,-0.0023,0.0,0.0,0.0,0.0,-0.0023,"[0.024, 0.078]"
131,-7,-0.2,0.11,-0.6,-19,6,0.015,-0.2,-0.001,-0.001,-0.001,-0.001,0.0,0.0,0.0,0.0,-0.001,"[0.024, 0.078]"
-183,-16,0.3,-0.05,-0.5,-10,9,0.016,0.2,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,"[0.017, 0.019]"
275,-40,0.27,0.02,0.5,-19,12,0.002,0.2,-0.001,-0.001,-0.001,-0.001,0.0,0.0,0.0,0.0,-0.001,"[0.019, 0.02]"
-340,-20,-0.45,-0.13,-0.6,-8,19,0.002,-1.2,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008,"[0.024, 0.078]"
-453,18,-0.13,0.15,0.7,-5,-16,-0.006,-0.1,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,"[0.02, 0.024]"
162,-27,0.48,-0.02,-0.3,-6,2,0.007,-0.1,-0.0003,-0.0002,-0.0002,-0.0002,-0.0001,0.0,0.0,0.0,-0.0002,"[0.019, 0.02]"
-153,-49,0.01,0.02,0.2,-8,-1,-0.005,0.1,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,"[0.017, 0.019]"
-398,16,-0.1,0.14,0.0,-8,-8,-0.001,-0.7,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008,"[0.024, 0.078]"
284,16,-0.3,0.25,0.6,-20,-7,-0.016,0.0,-0.0017,-0.0017,-0.0017,-0.0017,0.0,0.0,0.0,0.0,-0.0017,"[0.024, 0.078]"
322,10,0.24,0.1,1.8,-6,-10,-0.007,0.0,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,"[0.02, 0.024]"
-713,18,-0.05,0.24,1.2,-7,-27,-0.02,0.2,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008,"[0.017, 0.019]"
-443,26,-0.07,0.05,2.2,-4,-7,-0.009,0.2,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,"[0.017, 0.019]"
188,50,0.24,0.13,0.7,-10,-11,-0.008,-0.1,-0.0008,-0.0007,-0.0007,-0.0007,-0.0002,0.0,0.0,0.0,-0.0007,"[0.02, 0.024]"
145,-40,-0.1,0.03,0.4,-13,4,-0.009,0.0,-0.0009,-0.0009,-0.0009,-0.0009,0.0,0.0,0.0,0.0,-0.0009,"[0.017, 0.019]"
-238,-40,0.36,0.18,0.6,-15,-9,-0.004,-0.2,-0.0009,-0.0009,-0.0009,-0.0009,0.0,0.0,0.0,0.0,-0.0009,"[0.02, 0.024]"
-198,35,-0.6,0.19,0.6,-15,-13,-0.017,1.0,-0.0014,-0.0014,-0.0014,-0.0014,0.0,0.0,0.0,0.0,-0.0014,"[0.02, 0.024]"
186,54,0.36,0.08,0.4,-7,-9,-0.001,-0.1,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,"[0.02, 0.024]"
118,-4,-0.08,0.0,1.1,-5,1,-0.007,-0.1,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,"[0.02, 0.024]"
-130,-14,0.17,0.04,-1.1,-13,1,0.004,0.5,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,"[0.019, 0.02]"
-159,-50,-0.54,0.1,0.3,-11,-7,-0.016,0.0,-0.001,-0.001,-0.001,-0.001,0.0,0.0,0.0,0.0,-0.001,"[0.017, 0.019]"
132,12,-0.27,0.13,0.4,-6,-16,-0.013999999999999999,1.1,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,"[0.024, 0.078]"
-158,8,-0.29,-0.06,1.3,-15,10,0.007,0.3,-0.0009,-0.001,-0.001,-0.0011,0.0001,0.0,0.0001,0.0,-0.0011,"[0.024, 0.078]"
573,-44,0.06,-0.14,0.7,-5,16,-0.003,-0.1,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,"[0.019, 0.02]"
-171,-23,0.04,-0.1,0.3,-7,18,-0.011000000000000001,-0.4,-0.0005,-0.0006,-0.0006,-0.0006,0.0001,0.0,0.0,0.0,-0.0006,"[0.012, 0.017]"
75,-12,0.04,0.29,0.9,-7,-23,-0.013999999999999999,-0.3,-0.0012,-0.0012,-0.0012,-0.0012,0.0,0.0,0.0,0.0,-0.0012,"[0.024, 0.078]"
-33,-40,0.06,0.1,-0.8,-14,-4,0.019,0.2,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,"[0.024, 0.078]"
274,-44,-0.61,0.12,0.1,-18,4,-0.013000000000000001,-0.3,-0.0015,-0.0015,-0.0015,-0.0015,0.0,0.0,0.0,0.0,-0.0015,"[0.024, 0.078]"
-508,-27,0.03,0.01,0.8,-5,-3,-0.011000000000000001,0.4,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,"[0.017, 0.019]"
31,-85,-0.38,-0.16,0.2,-6,14,-0.008,-0.1,-0.0005,-0.0006,-0.0006,-0.0007,0.0001,0.0,0.0001,0.0,-0.0007,"[0.024, 0.078]"
551,-16,0.04,0.02,0.8,-10,-3,-0.003,-0.6,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,"[0.02, 0.024]"
153,22,0.4,-0.02,0.6,-10,6,0.008,-0.1,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,"[0.019, 0.02]"
-166,-8,0.24,0.29,1.6,-9,-27,0.007,-0.9,-0.0006,-0.0005,-0.0005,-0.0005,-0.0002,0.0,0.0,0.0,-0.0005,"[0.024, 0.078]"
-396,-20,-0.08,0.02,0.0,-8,0,0.007,0.0,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,"[0.012, 0.017]"
332,-8,-0.45,0.03,1.8,-11,8,-0.024,-0.3,-0.001,-0.001,-0.001,-0.0011,0.0,0.0,0.0001,0.0,-0.0011,"[0.019, 0.02]"
-18,-21,0.23,0.16,-1.3,-12,-13,0.017,0.1,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,"[0.02, 0.024]"
-512,4,0.1,-0.04,1.7,-4,3,-0.005,0.2,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,"[0.012, 0.017]"
-248,-70,-0.41,-0.18,0.3,-7,18,0.003,1.3,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,"[0.012, 0.017]"
-108,-20,0.31,0.14,1.4,-7,-16,-0.009,0.5,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,"[0.019, 0.02]"
160,-25,-0.54,0.09,1.1,-13,-2,-0.022000000000000002,-0.3,-0.0012,-0.0012,-0.0012,-0.0012,0.0,0.0,0.0,0.0,-0.0012,"[0.02, 0.024]"
52,-7,-0.1,0.11,0.8,-7,-8,-0.009,-0.3,-0.0009,-0.0009,-0.0009,-0.0009,0.0,0.0,0.0,0.0,-0.0009,"[0.024, 0.078]"
335,8,-0.17,-0.02,-1.3,-9,5,0.007,0.0,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,"[0.017, 0.019]"
50,-63,-0.48,0.09,1.0,-15,2,-0.005,-0.2,-0.001,-0.001,-0.001,-0.0011,0.0,0.0,0.0001,0.0,-0.0011,"[0.02, 0.024]"
-432,-74,0.13,0.1,1.3,-16,2,-0.019,0.3,-0.0022,-0.0022,-0.0022,-0.0022,0.0,0.0,0.0,0.0,-0.0022,"[0.024, 0.078]"
-309,-21,-0.24,-0.09,0.9,-6,3,0.004,2.3,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,"[0.02, 0.024]"
-101,-10,0.29,0.07,0.8,-10,-3,-0.005,-0.2,-0.0013,-0.0012,-0.0012,-0.0012,-0.0002,0.0,0.0,0.0,-0.0012,"[0.024, 0.078]"
-335,4,-0.09,0.13,0.5,-5,-14,-0.008,-0.1,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,"[0.019, 0.02]"
149,-21,0.35,-0.01,0.3,-13,7,0.008,-0.1,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,"[0.019, 0.02]"
-151,-8,-0.23,0.3,-1.0,-20,-14,0.006,0.0,-0.001,-0.0011,-0.0011,-0.0011,0.0001,0.0,0.0,0.0,-0.0011,"[0.02, 0.024]"
-124,-27,0.41,0.12,0.0,-6,-3,-0.003,-0.9,-0.0005,-0.0004,-0.0004,-0.0004,-0.0001,0.0,0.0,0.0,-0.0004,"[0.02, 0.024]"
208,-12,-0.32,-0.1,0.0,-8,10,0.006,0.4,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,"[0.017, 0.019]"
146,-6,0.18,0.11,0.6,-10,-9,-0.007,-0.1,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,"[0.02, 0.024]"
48,-31,0.01,0.06,0.2,-6,-5,-0.005,-0.2,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,"[0.024, 0.078]"
-169,-17,0.54,0.18,0.9,-11,-5,-0.006,-0.6,-0.0012,-0.001,-0.001,-0.0009,-0.0003,0.0,-0.0002,0.0,-0.0009,"[0.024, 0.078]"
-202,18,-0.39,0.03,0.2,-6,-3,-0.007,0.3,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,"[0.017, 0.019]"
83,-48,-0.19,-0.04,-0.6,-11,9,0.008,-0.1,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,"[0.019, 0.02]"
-110,-19,0.03,0.05,-0.6,-10,-2,0.005,-0.1,-0.0005,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,"[0.019, 0.02]"
135,-48,0.02,0.03,1.2,-12,3,0.003,0.1,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,"[0.02, 0.024]"
192,-14,0.16,0.01,0.7,-7,1,-0.007,-0.2,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008,"[0.024, 0.078]"
375,-57,-0.07,-0.09,-0.4,-6,10,0.004,-0.1,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,"[0.017, 0.019]"
-537,-11,-0.49,0.19,1.4,-17,-7,-0.013000000000000001,0.0,-0.0014,-0.0014,-0.0014,-0.0014,0.0,0.0,0.0,0.0,-0.0014,"[0.02, 0.024]"
-342,26,0.42,0.1,0.7,-10,-9,0.001,0.1,-0.0007,-0.0006,-0.0006,-0.0006,-0.0002,0.0,0.0,0.0,-0.0006,"[0.02, 0.024]"
-171,-25,0.15,0.02,-1.4,-11,3,0.007,0.0,-0.0007,-0.0006,-0.0006,-0.0006,-0.0002,0.0,-0.0002,0.0,-0.0006,"[0.019, 0.02]"
-180,-38,-0.38,0.01,-0.8,-12,4,0.005,0.1,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,"[0.019, 0.02]"
-59,-5,0.27,0.32,1.3,-18,-19,-0.022000000000000002,0.4,-0.0019,-0.0019,-0.0019,-0.0019,0.0,0.0,0.0,0.0,-0.0019,"[0.024, 0.078]"
-111,-14,0.05,0.18,-1.5,-15,-7,0.018000000000000002,-0.1,-0.001,-0.0009,-0.0009,-0.0008,-0.0002,0.0,-0.0002,0.0,-0.0008,"[0.024, 0.078]"
402,-35,0.48,0.15,-1.2,-11,1,0.004,-2.3,-0.0007,-0.0007,-0.0007,-0.0006,-0.0002,0.0,-0.0002,0.0,-0.0006,"[0.02, 0.024]"
173,-26,-0.11,0.02,-0.7,-10,-1,0.006,0.5,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,"[0.017, 0.019]"
-120,-34,-0.59,-0.13,0.1,-16,21,0.021,2.3,-0.0005,-0.0005,-0.0005,-0.0006,0.0,0.0,0.0001,0.0,-0.0006,"[0.017, 0.019]"
-158,-9,-0.04,0.08,0.1,-7,-8,-0.003,0.0,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,"[0.017, 0.019]"
211,-37,0.19,0.02,-1.7,-15,8,0.02,0.1,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,"[0.02, 0.024]"
-380,-5,-0.24,0.11,-0.5,-16,2,-0.004,0.0,-0.0013,-0.0014,-0.0014,-0.0014,0.0001,0.0,0.0,0.0,-0.0014,"[0.024, 0.078]"
-56,-15,0.16,-0.04,0.6,-5,4,0.005,0.0,-0.0003,-0.0003,-0.0003,-0.0003,-0.0002,0.0,0.0,0.0,-0.0003,"[0.017, 0.019]"
458,-5,0.36,0.06,0.1,-16,3,0.018000000000000002,0.2,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,"[0.02, 0.024]"
-366,12,-0.37,0.13,0.9,-12,-9,-0.013999999999999999,0.1,-0.001,-0.001,-0.001,-0.001,0.0,0.0,0.0,0.0,-0.001,"[0.019, 0.02]"
156,-15,0.09,-0.04,0.6,-5,4,0.0,-0.1,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,"[0.017, 0.019]"
-144,4,-0.21,0.02,2.1,-4,-3,-0.005,0.0,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,"[0.012, 0.017]"
-70,-34,0.33,0.04,0.8,-9,-1,0.001,-0.2,-0.0009,-0.0008,-0.0008,-0.0007,-0.0002,0.0,-0.0002,0.0,-0.0007,"[0.024, 0.078]"
-155,55,0.25,0.37,0.1,-15,-32,0.012,-0.2,-0.0007,-0.0007,-0.0007,-0.0007,-0.0002,0.0,0.0,0.0,-0.0007,"[0.02, 0.024]"
170,38,0.64,0.16,0.5,-13,-12,0.003,0.0,-0.0007,-0.0007,-0.0007,-0.0006,0.0,0.0,-0.0002,0.0,-0.0006,"[0.02, 0.024]"
-215,-3,-0.18,0.12,0.4,-11,-6,-0.007,0.3,-0.0013,-0.0015,-0.0015,-0.0015,0.0002,0.0,0.0,0.0,-0.0015,"[0.024, 0.078]"
-58,32,-0.21,0.08,0.5,-6,-8,-0.012,0.0,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,"[0.012, 0.017]"
-376,-11,-0.12,-0.04,0.5,-5,6,-0.002,0.4,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,"[0.017, 0.019]"
-340,-27,0.02,0.06,-0.8,-7,-6,0.008,0.1,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,"[0.017, 0.019]"
-185,20,0.13,0.15,0.1,-12,-10,-0.021,-0.2,-0.0011,-0.0011,-0.0011,-0.0011,0.0,0.0,0.0,0.0,-0.0011,"[0.019, 0.02]"
-354,11,-0.41,0.2,1.2,-13,-13,-0.023,-0.3,-0.0013,-0.0013,-0.0013,-0.0013,0.0,0.0,0.0,0.0,-0.0013,"[0.02, 0.024]"
-131,-22,-0.37,-0.06,1.5,-6,7,-0.022000000000000002,-0.5,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,"[0.017, 0.019]"
79,-17,0.58,0.17,0.5,-18,-2,0.006,-0.3,-0.001,-0.001,-0.001,-0.001,0.0,0.0,0.0,0.0,-0.001,"[0.024, 0.078]"
553,43,-0.14,0.19,-0.1,-15,-12,0.013000000000000001,0.2,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,"[0.024, 0.078]"
-74,-12,0.25,0.13,0.7,-18,3,0.004,-0.2,-0.0012,-0.0011,-0.0011,-0.0011,-0.0002,0.0,0.0,0.0,-0.0011,"[0.024, 0.078]"
144,26,-0.31,0.05,-0.8,-9,-3,0.003,-0.2,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,"[0.017, 0.019]"
338,18,-0.17,0.03,1.0,-6,-6,-0.005,0.4,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,"[0.02, 0.024]"
-746,-30,-0.4,-0.11,0.3,-15,-1,-0.015,3.5,-0.0015,-0.0015,-0.0015,-0.0015,0.0,0.0,0.0,0.0,-0.0015,"[0.024, 0.078]"
341,-31,-0.4,-0.15,0.5,-12,20,-0.012,-0.1,-0.0014,-0.0014,-0.0014,-0.0014,0.0,0.0,0.0,0.0,-0.0014,"[0.024, 0.078]"
172,-5,0.15,-0.03,0.7,-5,1,-0.001,0.3,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,"[0.017, 0.019]"
-500,-61,0.05,-0.08,-0.5,-12,14,-0.008,-0.5,-0.0009,-0.0009,-0.0009,-0.0009,0.0,0.0,0.0,0.0,-0.0009,"[0.012, 0.017]"
309,-6,0.15,0.06,-0.6,-10,1,0.009,-1.5,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,"[0.017, 0.019]"
193,-45,0.6,-0.16,-0.8,-14,24,0.022000000000000002,-0.2,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,"[0.02, 0.024]"
-49,-38,-0.34,-0.08,1.4,-6,12,-0.01,-1.0,-0.0004,-0.0005,-0.0005,-0.0005,0.0001,0.0,0.0001,0.0,-0.0005,"[0.017, 0.019]"
6,-89,0.71,0.02,1.8,-10,7,-0.027999999999999997,-1.4,-0.0011,-0.0011,-0.0011,-0.0011,-0.0002,0.0,0.0,0.0,-0.0011,"[0.02, 0.024]"
111,11,-0.17,-0.02,-1.5,-7,3,0.006,-0.1,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,"[0.02, 0.024]"
-141,5,0.12,0.14,1.1,-6,-15,-0.01,-0.1,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,"[0.017, 0.019]"
-619,-81,-0.62,-0.14,-1.1,-11,20,0.007,-1.0,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,"[0.012, 0.017]"
-120,15,-0.27,0.13,0.4,-11,-10,-0.012,-0.1,-0.0009,-0.0009,-0.0009,-0.0009,0.0,0.0,0.0,0.0,-0.0009,"[0.02, 0.024]"
-157,-17,-0.39,0.24,-0.4,-20,-3,-0.013999999999999999,-0.1,-0.0021,-0.0021,-0.0021,-0.0021,0.0,0.0,0.0,0.0,-0.0021,"[0.024, 0.078]"
-192,-12,-0.14,-0.07,1.0,-12,3,0.002,1.6,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008,"[0.02, 0.024]"
-271,-28,0.03,-0.01,0.4,-10,5,-0.004,-0.1,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008,"[0.02, 0.024]"
-95,-3,-0.32,-0.02,0.3,-7,3,-0.007,0.0,-0.0005,-0.0006,-0.0006,-0.0006,0.0001,0.0,0.0,0.0,-0.0006,"[0.017, 0.019]"
-115,-67,0.49,-0.13,0.5,-11,14,0.013000000000000001,0.8,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,"[0.024, 0.078]"
301,-17,-0.36,0.07,1.3,-10,-4,-0.035,-0.4,-0.0009,-0.0012,-0.0012,-0.0012,0.0003,0.0,0.0,0.0,-0.0012,"[0.02, 0.024]"
153,-26,-0.74,0.16,-1.0,-19,1,-0.02,0.1,-0.0018,-0.0019,-0.0019,-0.0022,0.0001,0.0,0.0003,0.0,-0.0022,"[0.024, 0.078]"
-133,-12,0.3,0.16,1.3,-12,-12,-0.012,-0.5,-0.0009,-0.0009,-0.0009,-0.0009,0.0,0.0,0.0,0.0,-0.0009,"[0.02, 0.024]"
-277,27,0.35,0.12,0.8,-12,-7,0.008,-0.1,-0.0008,-0.0006,-0.0006,-0.0006,-0.0003,0.0,-0.0002,0.0,-0.0006,"[0.02, 0.024]"
432,56,0.44,0.09,0.4,-16,2,0.003,-0.2,-0.0009,-0.0009,-0.0009,-0.0009,0.0,0.0,0.0,0.0,-0.0009,"[0.02, 0.024]"
-438,32,-0.09,-0.08,-0.7,-10,5,0.006,2.0,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,"[0.02, 0.024]"
368,-20,-0.08,0.03,1.0,-6,-3,0.002,0.2,-0.0004,-0.0004,-0.0004,-0.0004,-0.0001,0.0,0.0,0.0,-0.0004,"[0.02, 0.024]"
-400,-24,-0.1,0.07,0.2,-13,-2,-0.005,0.1,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008,"[0.012, 0.017]"
-31,8,-0.21,-0.05,-0.8,-7,6,-0.002,-0.1,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,"[0.012, 0.017]"
-382,1,0.03,-0.1,2.0,-13,19,-0.018000000000000002,-0.3,-0.0011,-0.0011,-0.0011,-0.0011,0.0,0.0,0.0,0.0,-0.0011,"[0.012, 0.017]"
-414,33,-0.11,0.05,0.4,-8,1,0.006,-0.6,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,"[0.017, 0.019]"
-38,-58,0.23,-0.06,0.7,-5,7,-0.004,-0.2,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,"[0.02, 0.024]"
-430,29,0.2,0.11,2.1,-6,-12,-0.008,-0.5,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,"[0.019, 0.02]"
-105,35,0.36,0.23,-0.3,-11,-20,0.004,-0.2,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,"[0.02, 0.024]"
-44,-18,0.52,0.02,0.6,-12,3,0.006,0.7,-0.0007,-0.0007,-0.0007,-0.0006,0.0,0.0,-0.0002,0.0,-0.0006,"[0.02, 0.024]"
45,17,0.14,0.03,-0.7,-8,-2,0.003,-0.1,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,"[0.017, 0.019]"
70,-47,-0.06,0.06,0.7,-5,-6,-0.011000000000000001,-0.1,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,"[0.024, 0.078]"
-107,-17,-0.35,0.05,1.5,-11,0,-0.019,0.1,-0.0016,-0.0016,-0.0016,-0.0016,0.0,0.0,0.0,0.0,-0.0016,"[0.024, 0.078]"
572,8,0.0,0.38,0.8,-13,-22,-0.001,-4.5,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008,"[0.024, 0.078]"
-331,-52,-0.13,0.09,0.7,-10,-7,-0.009,0.1,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008,"[0.017, 0.019]"
-140,-28,0.15,0.08,1.7,-17,6,-0.013000000000000001,0.1,-0.002,-0.002,-0.002,-0.002,0.0,0.0,0.0,0.0,-0.002,"[0.024, 0.078]"
151,-19,-0.17,0.01,-0.8,-7,1,-0.002,0.0,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,"[0.012, 0.017]"
-545,1,-0.98,0.21,1.6,-16,-9,-0.031,1.0,-0.0015,-0.0019,-0.0019,-0.0022,0.0004,0.0,0.0003,0.0,-0.0022,"[0.024, 0.078]"
-347,-17,-0.22,-0.14,1.1,-14,21,0.001,1.4,-0.0008,-0.001,-0.001,-0.001,0.0002,0.0,0.0,0.0,-0.001,"[0.02, 0.024]"
309,-8,-0.21,0.08,0.2,-14,2,-0.01,-0.2,-0.0016,-0.0017,-0.0017,-0.0017,0.0001,0.0,0.0,0.0,-0.0017,"[0.024, 0.078]"
-526,-48,-0.27,0.02,1.5,-19,6,-0.023,1.4,-0.0016,-0.0016,-0.0016,-0.0016,0.0,0.0,0.0,0.0,-0.0016,"[0.02, 0.024]"
-271,-26,-0.28,0.04,1.2,-9,-2,-0.025,-0.1,-0.001,-0.001,-0.001,-0.001,0.0,0.0,0.0,0.0,-0.001,"[0.017, 0.019]"
-526,-26,-0.04,-0.02,-0.1,-6,2,-0.003,0.1,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,"[0.012, 0.017]"
-268,-13,-0.19,0.06,0.1,-10,-4,0.004,0.2,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,"[0.012, 0.017]"
302,-38,0.43,-0.04,-0.6,-10,8,0.015,-0.1,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,"[0.017, 0.019]"
102,2,-0.06,-0.09,-0.2,-7,11,0.0,-0.1,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,"[0.017, 0.019]"
-325,28,0.13,0.16,0.6,-18,1,0.002,-0.4,-0.0011,-0.0011,-0.0011,-0.0011,0.0,0.0,0.0,0.0,-0.0011,"[0.02, 0.024]"
434,-38,-0.11,0.07,0.6,-12,0,-0.002,-0.4,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008,"[0.02, 0.024]"
-227,-10,-0.04,0.06,-0.1,-7,-5,-0.005,0.0,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,"[0.012, 0.017]"
364,-28,0.11,-0.11,2.0,-8,14,0.002,-0.1,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,"[0.02, 0.024]"
338,-17,-0.15,-0.04,-0.5,-7,5,0.008,-0.1,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,"[0.017, 0.019]"
242,15,0.43,0.08,1.3,-5,-9,-0.004,0.1,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,"[0.02, 0.024]"
319,-21,-0.19,-0.04,0.4,-10,8,-0.004,0.0,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,"[0.017, 0.019]"
-2,-14,-0.22,0.0,-0.7,-14,10,0.007,1.3,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,"[0.019, 0.02]"
-204,-48,0.1,0.04,-0.8,-7,-4,0.006,0.0,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,"[0.024, 0.078]"
