mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt
11,21,0,4,1,1,0.26,0.2727,0.65,0.1343,7,201,"[189.0, 321.0]"
11,22,0,4,1,1,0.26,0.2879,0.7,0.0896,4,147,"[98.0, 189.0]"
11,23,0,4,1,1,0.28,0.3182,0.61,0.0,6,124,"[98.0, 189.0]"
11,0,0,5,1,1,0.26,0.2576,0.7,0.1642,4,48,"[27.0, 98.0]"
11,1,0,5,1,1,0.24,0.2576,0.7,0.0896,2,17,"[1.0, 27.0]"
11,2,0,5,1,1,0.24,0.2879,0.75,0.0,2,10,"[1.0, 27.0]"
11,3,0,5,1,1,0.24,0.2879,0.75,0.0,0,4,"[1.0, 27.0]"
11,4,0,5,1,1,0.22,0.2727,0.75,0.0,0,3,"[1.0, 27.0]"
11,5,0,5,1,1,0.2,0.2576,0.8,0.0,1,39,"[27.0, 98.0]"
11,6,0,5,1,1,0.2,0.2576,0.86,0.0,2,104,"[98.0, 189.0]"
11,7,0,5,1,1,0.22,0.2727,0.8,0.0,6,346,"[321.0, 977.0]"
11,8,0,5,1,2,0.22,0.2576,0.8,0.0896,20,709,"[321.0, 977.0]"
11,9,0,5,1,1,0.24,0.2576,0.75,0.0896,17,313,"[321.0, 977.0]"
11,10,0,5,1,2,0.3,0.3333,0.65,0.0,10,159,"[98.0, 189.0]"
11,11,0,5,1,2,0.34,0.3485,0.53,0.0896,31,170,"[189.0, 321.0]"
11,12,0,5,1,2,0.38,0.3939,0.46,0.0,25,243,"[189.0, 321.0]"
11,13,0,5,1,2,0.4,0.4091,0.4,0.1642,21,241,"[189.0, 321.0]"
11,14,0,5,1,2,0.4,0.4091,0.4,0.1045,26,225,"[189.0, 321.0]"
11,15,0,5,1,2,0.42,0.4242,0.38,0.1045,34,262,"[189.0, 321.0]"
11,16,0,5,1,1,0.4,0.4091,0.43,0.1343,37,368,"[321.0, 977.0]"
11,17,0,5,1,1,0.36,0.3485,0.5,0.19399999999999998,31,551,"[321.0, 977.0]"
11,18,0,5,1,2,0.34,0.3636,0.61,0.0,20,489,"[321.0, 977.0]"
11,19,0,5,1,1,0.32,0.3485,0.66,0.0,18,359,"[321.0, 977.0]"
11,20,0,5,1,1,0.32,0.3485,0.66,0.0,12,233,"[189.0, 321.0]"
11,21,0,5,1,1,0.3,0.3182,0.75,0.0896,14,169,"[98.0, 189.0]"
11,22,0,5,1,1,0.3,0.3333,0.75,0.0,18,145,"[98.0, 189.0]"
11,23,0,5,1,2,0.3,0.3182,0.75,0.0896,11,99,"[98.0, 189.0]"
12,0,0,6,0,1,0.26,0.303,0.81,0.0,9,99,"[98.0, 189.0]"
12,1,0,6,0,1,0.26,0.303,0.81,0.0,5,64,"[27.0, 98.0]"
12,2,0,6,0,2,0.26,0.303,0.81,0.0,3,47,"[27.0, 98.0]"
12,3,0,6,0,2,0.26,0.2727,0.81,0.1343,1,14,"[1.0, 27.0]"
12,4,0,6,0,1,0.26,0.2879,0.81,0.0896,0,5,"[1.0, 27.0]"
12,5,0,6,0,1,0.24,0.2576,0.87,0.0896,1,12,"[1.0, 27.0]"
12,6,0,6,0,1,0.24,0.2424,0.87,0.1343,7,20,"[27.0, 98.0]"
12,7,0,6,0,2,0.24,0.2424,0.87,0.1343,7,56,"[27.0, 98.0]"
12,8,0,6,0,2,0.24,0.2424,0.87,0.1343,11,133,"[98.0, 189.0]"
12,9,0,6,0,2,0.26,0.2424,0.93,0.2537,34,159,"[189.0, 321.0]"
12,10,0,6,0,2,0.28,0.2727,0.89,0.1642,45,211,"[189.0, 321.0]"
12,11,0,6,0,2,0.32,0.3333,0.76,0.1045,74,318,"[321.0, 977.0]"
12,12,0,6,0,2,0.32,0.3333,0.81,0.0896,119,327,"[321.0, 977.0]"
12,13,0,6,0,2,0.34,0.3636,0.76,0.0,123,386,"[321.0, 977.0]"
12,14,0,6,0,2,0.36,0.3788,0.71,0.0,110,369,"[321.0, 977.0]"
12,15,0,6,0,2,0.4,0.4091,0.62,0.0,113,371,"[321.0, 977.0]"
12,16,0,6,0,2,0.38,0.3939,0.66,0.0,89,354,"[321.0, 977.0]"
12,17,0,6,0,2,0.34,0.3485,0.76,0.1045,50,270,"[189.0, 321.0]"
12,18,0,6,0,2,0.34,0.3636,0.76,0.0,42,255,"[189.0, 321.0]"
12,19,0,6,0,2,0.32,0.3485,0.81,0.0,30,219,"[189.0, 321.0]"
12,20,0,6,0,1,0.32,0.3485,0.81,0.0,28,170,"[189.0, 321.0]"
12,21,0,6,0,2,0.3,0.3333,0.87,0.0,23,135,"[98.0, 189.0]"
12,22,0,6,0,2,0.3,0.3333,0.87,0.0,17,130,"[98.0, 189.0]"
12,23,0,6,0,2,0.32,0.3485,0.81,0.0,10,116,"[98.0, 189.0]"
12,0,0,0,0,2,0.3,0.3182,0.87,0.0896,9,108,"[98.0, 189.0]"
12,1,0,0,0,2,0.3,0.3182,0.87,0.0896,10,84,"[27.0, 98.0]"
12,2,0,0,0,2,0.3,0.3333,0.87,0.0,2,72,"[27.0, 98.0]"
12,3,0,0,0,2,0.26,0.303,0.93,0.0,4,21,"[1.0, 27.0]"
12,4,0,0,0,2,0.26,0.303,0.93,0.0,1,6,"[1.0, 27.0]"
12,5,0,0,0,2,0.26,0.303,0.93,0.0,1,7,"[1.0, 27.0]"
12,6,0,0,0,2,0.24,0.2424,0.93,0.1343,1,15,"[1.0, 27.0]"
12,7,0,0,0,2,0.24,0.2424,0.93,0.1343,5,26,"[27.0, 98.0]"
12,8,0,0,0,2,0.26,0.2879,0.93,0.0896,12,81,"[27.0, 98.0]"
12,9,0,0,0,2,0.28,0.2727,0.93,0.1642,37,135,"[98.0, 189.0]"
12,10,0,0,0,2,0.3,0.3333,0.87,0.0,63,230,"[189.0, 321.0]"
12,11,0,0,0,2,0.32,0.3182,0.81,0.1642,81,274,"[321.0, 977.0]"
12,12,0,0,0,2,0.34,0.3333,0.81,0.1642,111,409,"[321.0, 977.0]"
12,13,0,0,0,1,0.4,0.4091,0.71,0.2239,84,347,"[321.0, 977.0]"
12,14,0,0,0,1,0.44,0.4394,0.62,0.2537,142,331,"[321.0, 977.0]"
12,15,0,0,0,1,0.44,0.4394,0.67,0.1343,106,311,"[321.0, 977.0]"
12,16,0,0,0,2,0.44,0.4394,0.67,0.1045,85,358,"[321.0, 977.0]"
12,17,0,0,0,3,0.4,0.4091,0.76,0.19399999999999998,59,244,"[189.0, 321.0]"
12,18,0,0,0,2,0.44,0.4394,0.72,0.1045,25,178,"[189.0, 321.0]"
12,19,0,0,0,2,0.4,0.4091,0.82,0.19399999999999998,16,158,"[98.0, 189.0]"
12,20,0,0,0,2,0.42,0.4242,0.82,0.19399999999999998,12,142,"[98.0, 189.0]"
12,21,0,0,0,2,0.44,0.4394,0.77,0.2239,8,91,"[98.0, 189.0]"
12,22,0,0,0,2,0.44,0.4394,0.77,0.19399999999999998,11,85,"[27.0, 98.0]"
12,23,0,0,0,2,0.42,0.4242,0.82,0.1343,7,44,"[27.0, 98.0]"
12,0,0,1,1,2,0.42,0.4242,0.82,0.1642,3,18,"[1.0, 27.0]"
12,1,0,1,1,1,0.4,0.4091,0.82,0.1343,2,11,"[1.0, 27.0]"
12,2,0,1,1,1,0.42,0.4242,0.77,0.1642,1,9,"[1.0, 27.0]"
12,3,0,1,1,1,0.38,0.3939,0.87,0.0,2,6,"[1.0, 27.0]"
12,4,0,1,1,1,0.36,0.3788,0.93,0.0,1,4,"[1.0, 27.0]"
12,5,0,1,1,1,0.34,0.3485,0.93,0.0896,0,38,"[27.0, 98.0]"
12,6,0,1,1,1,0.36,0.3788,0.93,0.0,2,136,"[98.0, 189.0]"
12,7,0,1,1,2,0.34,0.3636,0.93,0.0,9,387,"[321.0, 977.0]"
12,8,0,1,1,1,0.36,0.3788,0.93,0.0,19,712,"[321.0, 977.0]"
12,9,0,1,1,1,0.4,0.4091,0.87,0.0896,19,289,"[189.0, 321.0]"
12,10,0,1,1,1,0.44,0.4394,0.77,0.1343,31,105,"[98.0, 189.0]"
12,11,0,1,1,1,0.48,0.4697,0.77,0.1343,51,182,"[189.0, 321.0]"
12,12,0,1,1,1,0.52,0.5,0.68,0.1642,40,228,"[189.0, 321.0]"
12,13,0,1,1,1,0.58,0.5455,0.56,0.0896,81,240,"[321.0, 977.0]"
12,14,0,1,1,1,0.6,0.6212,0.53,0.0,51,209,"[189.0, 321.0]"
12,15,0,1,1,1,0.6,0.6212,0.56,0.0,58,210,"[189.0, 321.0]"
12,16,0,1,1,1,0.6,0.6212,0.53,0.1343,45,397,"[321.0, 977.0]"
12,17,0,1,1,1,0.52,0.5,0.63,0.1045,43,665,"[321.0, 977.0]"
12,18,0,1,1,1,0.5,0.4848,0.68,0.0896,26,666,"[321.0, 977.0]"
12,19,0,1,1,1,0.5,0.4848,0.68,0.0896,27,444,"[321.0, 977.0]"
12,20,0,1,1,2,0.46,0.4545,0.77,0.0,16,284,"[189.0, 321.0]"
12,21,0,1,1,1,0.44,0.4394,0.82,0.19399999999999998,14,207,"[189.0, 321.0]"
12,22,0,1,1,1,0.42,0.4242,0.82,0.1045,5,139,"[98.0, 189.0]"
12,23,0,1,1,1,0.42,0.4242,0.82,0.1045,9,93,"[98.0, 189.0]"
12,0,0,2,1,1,0.42,0.4242,0.88,0.1045,6,49,"[27.0, 98.0]"
12,1,0,2,1,1,0.42,0.4242,0.82,0.1045,3,22,"[1.0, 27.0]"
12,2,0,2,1,1,0.42,0.4242,0.88,0.0896,3,5,"[1.0, 27.0]"
12,3,0,2,1,2,0.4,0.4091,0.87,0.1343,1,3,"[1.0, 27.0]"
12,4,0,2,1,2,0.4,0.4091,0.87,0.1343,0,7,"[1.0, 27.0]"
12,5,0,2,1,2,0.44,0.4394,0.88,0.0,1,45,"[27.0, 98.0]"
12,6,0,2,1,2,0.36,0.3788,0.93,0.0,3,150,"[98.0, 189.0]"
12,7,0,2,1,1,0.42,0.4242,0.88,0.1343,7,495,"[321.0, 977.0]"
12,8,0,2,1,2,0.44,0.4394,0.88,0.1642,21,700,"[321.0, 977.0]"
12,9,0,2,1,1,0.46,0.4545,0.82,0.1045,19,317,"[321.0, 977.0]"
12,10,0,2,1,1,0.46,0.4545,0.82,0.19399999999999998,26,130,"[98.0, 189.0]"
12,11,0,2,1,1,0.48,0.4697,0.77,0.19399999999999998,24,183,"[189.0, 321.0]"
12,12,0,2,1,1,0.52,0.5,0.68,0.19399999999999998,39,273,"[189.0, 321.0]"
12,13,0,2,1,2,0.54,0.5152,0.64,0.1642,39,233,"[189.0, 321.0]"
12,14,0,2,1,2,0.58,0.5455,0.56,0.2239,39,231,"[189.0, 321.0]"
12,15,0,2,1,2,0.6,0.6212,0.49,0.2537,56,244,"[189.0, 321.0]"
12,16,0,2,1,1,0.58,0.5455,0.49,0.2836,44,391,"[321.0, 977.0]"
12,17,0,2,1,1,0.52,0.5,0.59,0.2239,43,700,"[321.0, 977.0]"
12,18,0,2,1,1,0.5,0.4848,0.63,0.2239,38,693,"[321.0, 977.0]"
12,19,0,2,1,1,0.48,0.4697,0.67,0.2239,46,414,"[321.0, 977.0]"
12,20,0,2,1,2,0.5,0.4848,0.63,0.2239,34,272,"[189.0, 321.0]"
12,21,0,2,1,2,0.5,0.4848,0.63,0.2537,28,252,"[189.0, 321.0]"
12,22,0,2,1,2,0.5,0.4848,0.63,0.2985,26,155,"[98.0, 189.0]"
12,23,0,2,1,1,0.48,0.4697,0.67,0.2537,5,91,"[27.0, 98.0]"
12,0,0,3,1,1,0.5,0.4848,0.59,0.2836,6,31,"[27.0, 98.0]"
12,1,0,3,1,1,0.52,0.5,0.55,0.3284,0,11,"[1.0, 27.0]"
12,2,0,3,1,1,0.46,0.4545,0.67,0.1642,2,7,"[1.0, 27.0]"
12,3,0,3,1,1,0.48,0.4697,0.67,0.1343,0,7,"[1.0, 27.0]"
12,4,0,3,1,1,0.5,0.4848,0.63,0.4478,1,9,"[1.0, 27.0]"
12,5,0,3,1,1,0.5,0.4848,0.59,0.2836,1,48,"[27.0, 98.0]"
12,6,0,3,1,3,0.48,0.4697,0.55,0.3881,5,119,"[98.0, 189.0]"
12,7,0,3,1,3,0.46,0.4545,0.59,0.2985,9,389,"[321.0, 977.0]"
12,8,0,3,1,2,0.44,0.4394,0.58,0.2836,22,737,"[321.0, 977.0]"
12,9,0,3,1,2,0.44,0.4394,0.51,0.2239,26,362,"[321.0, 977.0]"
12,10,0,3,1,2,0.44,0.4394,0.47,0.3582,14,127,"[98.0, 189.0]"
12,11,0,3,1,1,0.44,0.4394,0.44,0.2836,11,161,"[98.0, 189.0]"
12,12,0,3,1,1,0.44,0.4394,0.41,0.2836,24,208,"[189.0, 321.0]"
12,13,0,3,1,1,0.46,0.4545,0.41,0.2836,14,200,"[189.0, 321.0]"
12,14,0,3,1,1,0.48,0.4697,0.33,0.4925,39,179,"[189.0, 321.0]"
12,15,0,3,1,1,0.48,0.4697,0.33,0.2836,20,265,"[189.0, 321.0]"
12,16,0,3,1,1,0.46,0.4545,0.33,0.2836,23,354,"[321.0, 977.0]"
12,17,0,3,1,1,0.44,0.4394,0.35,0.2836,29,576,"[321.0, 977.0]"
12,18,0,3,1,1,0.42,0.4242,0.35,0.4478,29,580,"[321.0, 977.0]"
12,19,0,3,1,1,0.38,0.3939,0.43,0.3582,14,400,"[321.0, 977.0]"
12,20,0,3,1,1,0.34,0.303,0.46,0.3881,19,274,"[189.0, 321.0]"
12,21,0,3,1,1,0.34,0.303,0.46,0.4179,14,184,"[189.0, 321.0]"
12,22,0,3,1,1,0.32,0.2879,0.45,0.3881,4,101,"[98.0, 189.0]"
12,23,0,3,1,1,0.3,0.2727,0.49,0.3881,5,69,"[27.0, 98.0]"
12,0,0,4,1,1,0.26,0.2424,0.48,0.2836,1,43,"[27.0, 98.0]"
12,1,0,4,1,1,0.26,0.2424,0.48,0.2836,0,16,"[1.0, 27.0]"
12,2,0,4,1,1,0.24,0.2121,0.52,0.2836,0,9,"[1.0, 27.0]"
12,3,0,4,1,1,0.22,0.2273,0.55,0.19399999999999998,0,2,"[1.0, 27.0]"
12,4,0,4,1,1,0.22,0.2121,0.55,0.2985,1,8,"[1.0, 27.0]"
12,5,0,4,1,1,0.22,0.2121,0.55,0.2836,0,32,"[27.0, 98.0]"
12,6,0,4,1,1,0.22,0.2121,0.55,0.2985,2,122,"[98.0, 189.0]"
12,7,0,4,1,1,0.22,0.2121,0.51,0.2985,8,381,"[321.0, 977.0]"
12,8,0,4,1,1,0.22,0.2121,0.51,0.2985,13,646,"[321.0, 977.0]"
12,9,0,4,1,1,0.24,0.2273,0.48,0.19399999999999998,19,257,"[189.0, 321.0]"
12,10,0,4,1,1,0.24,0.2273,0.52,0.19399999999999998,23,122,"[98.0, 189.0]"
12,11,0,4,1,1,0.26,0.2576,0.48,0.1642,16,162,"[98.0, 189.0]"
12,12,0,4,1,1,0.28,0.3182,0.41,0.0,29,206,"[189.0, 321.0]"
12,13,0,4,1,1,0.3,0.3333,0.39,0.0,33,212,"[189.0, 321.0]"
12,14,0,4,1,1,0.3,0.3182,0.42,0.0896,37,175,"[189.0, 321.0]"
12,15,0,4,1,1,0.32,0.3485,0.39,0.0,38,232,"[189.0, 321.0]"
12,16,0,4,1,1,0.32,0.3485,0.42,0.0,39,292,"[321.0, 977.0]"
12,17,0,4,1,1,0.3,0.3182,0.45,0.1045,31,586,"[321.0, 977.0]"
12,18,0,4,1,1,0.28,0.2727,0.45,0.1642,23,542,"[321.0, 977.0]"
12,19,0,4,1,1,0.26,0.2576,0.6,0.19399999999999998,13,360,"[321.0, 977.0]"
12,20,0,4,1,2,0.24,0.2576,0.6,0.1045,5,222,"[189.0, 321.0]"
12,21,0,4,1,2,0.24,0.2424,0.6,0.1343,7,184,"[189.0, 321.0]"
12,22,0,4,1,1,0.24,0.2424,0.65,0.1642,2,131,"[98.0, 189.0]"
12,23,0,4,1,1,0.24,0.2424,0.65,0.1642,0,93,"[27.0, 98.0]"
12,0,0,5,1,1,0.24,0.2576,0.7,0.1045,3,45,"[27.0, 98.0]"
12,1,0,5,1,2,0.24,0.2273,0.7,0.19399999999999998,2,26,"[27.0, 98.0]"
12,2,0,5,1,2,0.26,0.2727,0.7,0.1343,0,11,"[1.0, 27.0]"
12,3,0,5,1,2,0.26,0.2576,0.81,0.19399999999999998,0,5,"[1.0, 27.0]"
12,4,0,5,1,1,0.26,0.2727,0.75,0.1045,0,10,"[1.0, 27.0]"
12,5,0,5,1,2,0.26,0.2727,0.81,0.1045,1,25,"[1.0, 27.0]"
12,6,0,5,1,2,0.28,0.2727,0.75,0.1642,0,84,"[27.0, 98.0]"
12,7,0,5,1,3,0.28,0.2727,0.81,0.1642,3,212,"[189.0, 321.0]"
12,8,0,5,1,2,0.3,0.2879,0.75,0.19399999999999998,11,430,"[321.0, 977.0]"
12,9,0,5,1,2,0.3,0.303,0.81,0.1343,10,291,"[189.0, 321.0]"
12,10,0,5,1,2,0.32,0.3182,0.76,0.1642,16,150,"[98.0, 189.0]"
12,11,0,5,1,2,0.32,0.3182,0.76,0.19399999999999998,20,183,"[189.0, 321.0]"
12,12,0,5,1,2,0.34,0.3333,0.71,0.19399999999999998,36,204,"[189.0, 321.0]"
12,13,0,5,1,2,0.36,0.3485,0.66,0.1343,23,197,"[189.0, 321.0]"
12,14,0,5,1,2,0.36,0.3485,0.71,0.1642,40,175,"[189.0, 321.0]"
12,15,0,5,1,2,0.36,0.3485,0.71,0.1642,34,269,"[189.0, 321.0]"
12,16,0,5,1,1,0.36,0.3485,0.76,0.1343,39,336,"[321.0, 977.0]"
12,17,0,5,1,2,0.38,0.3939,0.66,0.0,29,539,"[321.0, 977.0]"
12,18,0,5,1,2,0.38,0.3939,0.71,0.1045,25,473,"[321.0, 977.0]"
12,19,0,5,1,2,0.38,0.3939,0.76,0.0,15,337,"[321.0, 977.0]"
12,20,0,5,1,3,0.38,0.3939,0.76,0.1045,12,229,"[189.0, 321.0]"
12,21,0,5,1,2,0.36,0.3636,0.93,0.1045,9,162,"[98.0, 189.0]"
12,22,0,5,1,2,0.36,0.3636,0.93,0.0896,15,150,"[98.0, 189.0]"
12,23,0,5,1,2,0.36,0.3636,0.93,0.0896,6,116,"[98.0, 189.0]"
12,0,0,6,0,2,0.36,0.3636,0.93,0.0896,5,98,"[98.0, 189.0]"
12,1,0,6,0,2,0.36,0.3485,0.93,0.1343,16,84,"[98.0, 189.0]"
12,2,0,6,0,2,0.36,0.3485,0.93,0.1343,3,67,"[27.0, 98.0]"
12,3,0,6,0,2,0.36,0.3636,0.93,0.1045,6,23,"[27.0, 98.0]"
12,4,0,6,0,2,0.36,0.3788,0.93,0.0,3,9,"[1.0, 27.0]"
12,5,0,6,0,2,0.36,0.3636,0.93,0.1045,2,4,"[1.0, 27.0]"
12,6,0,6,0,2,0.36,0.3636,0.93,0.1045,1,19,"[1.0, 27.0]"
12,7,0,6,0,2,0.36,0.3636,1.0,0.0896,3,36,"[27.0, 98.0]"
12,8,0,6,0,2,0.38,0.3939,0.94,0.0896,5,106,"[98.0, 189.0]"
12,9,0,6,0,2,0.38,0.3939,0.94,0.0,17,153,"[98.0, 189.0]"
12,10,0,6,0,2,0.4,0.4091,0.87,0.1343,43,244,"[189.0, 321.0]"
12,11,0,6,0,2,0.4,0.4091,0.87,0.1045,63,341,"[321.0, 977.0]"
12,12,0,6,0,2,0.4,0.4091,0.87,0.2239,122,364,"[321.0, 977.0]"
12,13,0,6,0,2,0.4,0.4091,0.87,0.1642,148,399,"[321.0, 977.0]"
12,14,0,6,0,2,0.4,0.4091,0.87,0.2836,164,378,"[321.0, 977.0]"
12,15,0,6,0,1,0.42,0.4242,0.82,0.1642,167,374,"[321.0, 977.0]"
12,16,0,6,0,1,0.42,0.4242,0.82,0.1642,139,368,"[321.0, 977.0]"
12,17,0,6,0,1,0.38,0.3939,0.87,0.1343,77,268,"[321.0, 977.0]"
12,18,0,6,0,1,0.4,0.4091,0.87,0.1045,40,264,"[189.0, 321.0]"
12,19,0,6,0,1,0.4,0.4091,0.87,0.0,34,212,"[189.0, 321.0]"
12,20,0,6,0,2,0.36,0.3788,1.0,0.0,20,162,"[98.0, 189.0]"
12,21,0,6,0,2,0.36,0.3788,1.0,0.0,34,175,"[189.0, 321.0]"
12,22,0,6,0,2,0.38,0.3939,0.94,0.1045,23,137,"[98.0, 189.0]"
12,23,0,6,0,2,0.4,0.4091,0.94,0.0,18,144,"[98.0, 189.0]"
12,0,0,0,0,2,0.4,0.4091,0.87,0.1343,15,103,"[98.0, 189.0]"
12,1,0,0,0,2,0.4,0.4091,0.87,0.1045,17,85,"[98.0, 189.0]"
12,2,0,0,0,2,0.4,0.4091,0.87,0.1045,8,70,"[27.0, 98.0]"
12,3,0,0,0,2,0.4,0.4091,0.87,0.1045,14,34,"[27.0, 98.0]"
12,4,0,0,0,2,0.4,0.4091,0.94,0.1045,1,11,"[1.0, 27.0]"
12,5,0,0,0,2,0.4,0.4091,0.87,0.1045,0,8,"[1.0, 27.0]"
12,6,0,0,0,3,0.4,0.4091,0.94,0.1045,0,6,"[1.0, 27.0]"
12,7,0,0,0,3,0.4,0.4091,0.87,0.2239,1,22,"[1.0, 27.0]"
12,8,0,0,0,3,0.4,0.4091,0.87,0.1642,1,68,"[27.0, 98.0]"
12,9,0,0,0,2,0.4,0.4091,0.87,0.2537,9,94,"[98.0, 189.0]"
12,10,0,0,0,2,0.4,0.4091,0.87,0.2836,39,180,"[189.0, 321.0]"
12,11,0,0,0,2,0.4,0.4091,0.87,0.2985,40,210,"[189.0, 321.0]"
12,12,0,0,0,2,0.4,0.4091,0.82,0.2985,60,255,"[189.0, 321.0]"
12,13,0,0,0,2,0.38,0.3939,0.87,0.2836,65,220,"[189.0, 321.0]"
12,14,0,0,0,2,0.38,0.3939,0.87,0.19399999999999998,42,190,"[189.0, 321.0]"
12,15,0,0,0,3,0.36,0.3485,0.93,0.1642,25,200,"[189.0, 321.0]"
12,16,0,0,0,3,0.36,0.3485,0.93,0.1642,33,220,"[189.0, 321.0]"
12,17,0,0,0,3,0.36,0.3485,0.93,0.1343,20,209,"[189.0, 321.0]"
12,18,0,0,0,3,0.36,0.3636,0.93,0.0896,17,181,"[189.0, 321.0]"
12,19,0,0,0,3,0.38,0.3939,0.94,0.0896,12,110,"[98.0, 189.0]"
12,20,0,0,0,3,0.36,0.3636,1.0,0.0896,6,102,"[98.0, 189.0]"
12,21,0,0,0,2,0.36,0.3636,1.0,0.1045,10,86,"[27.0, 98.0]"
12,22,0,0,0,3,0.36,0.3636,0.93,0.1045,3,75,"[27.0, 98.0]"
12,23,0,0,0,3,0.36,0.3636,1.0,0.0896,3,48,"[27.0, 98.0]"
12,0,0,1,1,3,0.36,0.3636,1.0,0.0896,0,20,"[1.0, 27.0]"
12,1,0,1,1,2,0.36,0.3788,1.0,0.0,0,4,"[1.0, 27.0]"
12,2,0,1,1,2,0.38,0.3939,0.94,0.1045,2,3,"[1.0, 27.0]"
12,3,0,1,1,2,0.38,0.3939,0.94,0.1045,0,4,"[1.0, 27.0]"
12,4,0,1,1,2,0.38,0.3939,0.94,0.1045,3,9,"[1.0, 27.0]"
12,5,0,1,1,2,0.38,0.3939,0.94,0.1045,0,27,"[27.0, 98.0]"
12,6,0,1,1,2,0.38,0.3939,0.94,0.1642,2,121,"[98.0, 189.0]"
12,7,0,1,1,2,0.38,0.3939,0.94,0.2537,3,291,"[189.0, 321.0]"
12,8,0,1,1,2,0.42,0.4242,1.0,0.2537,9,575,"[321.0, 977.0]"
12,9,0,1,1,2,0.42,0.4242,1.0,0.2239,11,273,"[189.0, 321.0]"
12,10,0,1,1,2,0.44,0.4394,0.94,0.2239,12,121,"[98.0, 189.0]"
12,11,0,1,1,3,0.46,0.4545,0.94,0.2239,8,126,"[98.0, 189.0]"
12,12,0,1,1,3,0.44,0.4394,1.0,0.2239,23,150,"[98.0, 189.0]"
12,13,0,1,1,3,0.44,0.4394,1.0,0.2239,30,190,"[189.0, 321.0]"
12,14,0,1,1,2,0.5,0.4848,0.94,0.2239,31,179,"[189.0, 321.0]"
12,15,0,1,1,2,0.5,0.4848,0.87,0.1642,29,207,"[189.0, 321.0]"
12,16,0,1,1,2,0.5,0.4848,0.88,0.1045,37,308,"[321.0, 977.0]"
12,17,0,1,1,2,0.48,0.4697,0.82,0.2836,38,578,"[321.0, 977.0]"
12,18,0,1,1,2,0.46,0.4545,0.88,0.2836,20,544,"[321.0, 977.0]"
12,19,0,1,1,1,0.52,0.5,0.77,0.2836,18,409,"[321.0, 977.0]"
12,20,0,1,1,1,0.46,0.4545,0.88,0.2537,13,287,"[189.0, 321.0]"
12,21,0,1,1,2,0.46,0.4545,0.94,0.19399999999999998,21,224,"[189.0, 321.0]"
12,22,0,1,1,2,0.5,0.4848,0.82,0.2239,11,115,"[98.0, 189.0]"
12,23,0,1,1,1,0.46,0.4545,0.88,0.2537,8,76,"[27.0, 98.0]"
12,0,0,2,1,3,0.46,0.4545,0.77,0.4627,2,29,"[27.0, 98.0]"
12,1,0,2,1,1,0.42,0.4242,0.71,0.4478,1,7,"[1.0, 27.0]"
12,2,0,2,1,2,0.4,0.4091,0.66,0.3284,0,1,"[1.0, 27.0]"
12,3,0,2,1,3,0.36,0.3333,0.76,0.2836,0,3,"[1.0, 27.0]"
12,4,0,2,1,2,0.34,0.3182,0.76,0.2836,0,8,"[1.0, 27.0]"
12,5,0,2,1,3,0.34,0.303,0.71,0.3284,1,40,"[27.0, 98.0]"
12,6,0,2,1,2,0.34,0.303,0.71,0.2985,0,118,"[98.0, 189.0]"
12,7,0,2,1,1,0.34,0.303,0.66,0.4179,8,372,"[321.0, 977.0]"
12,8,0,2,1,2,0.34,0.303,0.61,0.2985,16,708,"[321.0, 977.0]"
12,9,0,2,1,1,0.34,0.303,0.61,0.3881,12,322,"[321.0, 977.0]"
12,10,0,2,1,1,0.36,0.3333,0.57,0.3284,12,142,"[98.0, 189.0]"
12,11,0,2,1,2,0.36,0.3333,0.53,0.3582,28,145,"[98.0, 189.0]"
12,12,0,2,1,2,0.36,0.3182,0.53,0.4478,13,213,"[189.0, 321.0]"
12,13,0,2,1,2,0.38,0.3939,0.5,0.2239,28,226,"[189.0, 321.0]"
12,14,0,2,1,2,0.38,0.3939,0.5,0.2239,19,185,"[189.0, 321.0]"
12,15,0,2,1,2,0.38,0.3939,0.5,0.2239,20,250,"[189.0, 321.0]"
12,16,0,2,1,2,0.38,0.3939,0.5,0.2239,24,334,"[321.0, 977.0]"
12,17,0,2,1,1,0.32,0.303,0.53,0.2239,21,580,"[321.0, 977.0]"
12,18,0,2,1,1,0.32,0.303,0.53,0.2239,23,523,"[321.0, 977.0]"
12,19,0,2,1,1,0.32,0.303,0.53,0.2239,21,412,"[321.0, 977.0]"
12,20,0,2,1,1,0.32,0.303,0.53,0.2239,9,248,"[189.0, 321.0]"
12,21,0,2,1,1,0.32,0.3182,0.53,0.19399999999999998,14,193,"[189.0, 321.0]"
12,22,0,2,1,1,0.3,0.2879,0.56,0.2239,6,100,"[98.0, 189.0]"
12,23,0,2,1,1,0.3,0.2879,0.52,0.2239,4,60,"[27.0, 98.0]"
12,0,0,3,1,1,0.3,0.303,0.52,0.1642,1,33,"[27.0, 98.0]"
12,1,0,3,1,1,0.28,0.2727,0.61,0.2239,3,18,"[1.0, 27.0]"
12,2,0,3,1,1,0.28,0.2727,0.56,0.1642,5,4,"[1.0, 27.0]"
12,3,0,3,1,1,0.26,0.2727,0.6,0.1343,3,7,"[1.0, 27.0]"
12,4,0,3,1,1,0.26,0.303,0.6,0.0,0,4,"[1.0, 27.0]"
